RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
41515,Virginia Beach,Virginia,36,238600,237200,237300,238e3,236800,238900,239300,235300,231300,227e3,228300,228300,229900,230300,230900,228600,228200,227300,230700,229700,226100,225100,230500,233300,231500,226400,226700,228300,229400,232500,233600,232900,229800,227600,223800,221800,215800,213400,208400,205600,204e3,208e3,214100,217300,215900,214200,211400,211900,212100,214200,217400,218900,220600,22e4,224800,228500,228500,221600,221100,219700,221300,220600,22e4,227800,228900,233500,226100,226200,223200,226600,225300,223100,223700,224400,228100,226100,224900,224900,226300,228700,229700,228700,228e3,229700,231300,232e3,231100,231900,234100,233100,238400,235800,236800,234400,238800,238700,237300,236400,238e3,238e3,237200,238600,240400,242500,242800,242900,242600,244900,245300,246300,245e3,246600,247e3,245900,244200,243100,243500,240500,246500,248400,255100,253100,256800,255200,253900,251900,254700,257100,257600,252800,250900,
12700,Miami,Florida,37,302200,295100,274800,258400,249800,241100,235700,218500,212800,204800,194400,177500,172900,172600,166800,161700,158e3,163400,162900,160800,159300,163e3,179300,186600,197e3,201400,201500,194500,178e3,174300,164200,169900,182800,192600,199500,196800,197800,198600,198900,203500,227500,230400,236400,212900,218600,228100,241200,241500,236300,235800,237600,245900,252600,248e3,240500,236100,247300,259300,263500,280100,275900,279300,266500,281200,293500,303200,294100,282400,267600,268200,264700,274e3,273300,283300,284100,288800,288200,288400,284e3,284700,285900,289500,291800,289900,298800,292400,298600,292100,295100,286e3,288e3,287700,292400,291300,289100,289200,286300,284500,280300,282300,29e4,294400,293e3,296e3,297400,301500,299e3,298400,298700,300500,298200,292800,288800,296900,302900,299200,299300,294900,308100,304700,311900,309700,314400,316200,312100,307300,302800,306e3,319900,326900,323100,
13072,Oakland,California,38,468600,444300,395800,366100,353800,326800,295100,265400,245100,223400,200900,184300,162800,152300,153e3,165100,178100,182400,193100,213500,238700,246300,246300,231100,241300,241500,268900,267e3,273e3,254800,249700,240700,241900,238300,232e3,234e3,241100,232500,238600,221800,228500,214500,216900,223800,223400,230700,237300,234900,233400,225300,237100,245500,260300,272e3,276700,300400,312200,341900,352300,350400,350600,353600,373e3,383200,400600,41e4,418400,420600,417300,419400,402400,409400,411300,422900,429100,430700,438600,443100,455900,457e3,461e3,457e3,462600,464700,470300,494200,510900,510200,507300,519700,535900,534400,530200,543e3,557100,570300,567600,555700,559e3,572400,583100,575600,562900,569900,594400,597900,612600,608400,632e3,636e3,624200,620100,607e3,612100,607700,623700,636200,647300,657900,664900,690200,686100,704900,700800,709400,702500,719e3,720400,715900,693700,684500,
20859,Tulsa,Oklahoma,39,105600,104300,100300,108800,109400,110100,102e3,101400,97300,92100,91400,98e3,104800,106500,103900,110200,109800,108100,101300,102e3,103100,100500,99600,102400,104500,108800,106700,115200,109500,109600,103200,105100,107900,103400,109300,108500,109400,102200,98600,97800,98800,102400,107400,110600,110900,114e3,110300,106200,101900,104600,106800,109100,109e3,111900,111200,114600,119e3,120400,122800,121e3,119400,12e4,118400,119200,119e3,116e3,116e3,111100,111700,107500,104700,104300,106500,112400,115800,115900,115800,116900,116900,118700,117900,119800,121600,122600,124600,121800,119300,119e3,117600,119100,119800,122900,125200,125900,123900,124300,122900,121600,118e3,120600,123200,125600,125500,126300,126800,128300,135800,138100,140500,134100,137300,146400,148200,146500,133500,132300,130400,131600,130800,135e3,136400,139600,137400,142300,136900,134500,130500,133600,136e3,131600,133800,138100
5983,Minneapolis,Minnesota,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215500,219100,229800,225100,226100,221200,225400,223500,220900,219700,221200,223200,229200,229300,229600,226600,227800,226300,226100,226900,229900,230200,231700,232300,231400,236200,241400,249900,250700,252100,249300,248300,244e3,244700,246300,256e3,256400,257200,257500
18615,Honolulu,Hawaii,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449e3,438600,457600,453300,439100,427900,417600,443300,445500,452700,440200,437600,432700,440300,468800,466500,461800,448500,462300,475100,449200,446500,462300,484700,501500,494e3,502600,496400,511600,510200,497900,494900,501e3,515600,504500,506600,486100,485e3,469500,479700,461300,451800,447800,451e3,464400,472400,478500,469600,559400,567200,593e3,522700,531e3,529500,521800,520600,519200,523400,521800,535200,530600,532900,522300,521e3,534600,542600,551100,546100,536600,521200,518400,522900,536900,539300,547600,550700,547800,547100,547100,534e3,510300,512400,528200,572300,
24115,Cleveland,Ohio,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35300,38400,40200,38700,37800,32800,32e3,31300,33200,35300,35300,42400,42700,45700,40900,39800,37200,39200,41400,42e3,43500,45e3,48300,48500,47600,45700,48600,52600,57700,58e3,55300,53100,53100,57200,58700,58500,56500,55400,57300,58100,56e3,52100,53500,57300,59200,
19594,New Orleans,Louisiana,43,115200,114800,120600,122100,129e3,136300,139300,133800,120600,120900,125800,129e3,121500,116800,124800,131300,139200,138600,144300,147400,151600,145200,138500,119e3,124800,128300,149e3,145400,140600,131200,129400,138800,140300,151400,146600,145700,126800,117200,113e3,122e3,127e3,128900,124700,121400,132e3,129600,130500,125200,129500,138e3,149100,158100,158600,163600,162500,164900,152800,147300,150100,154400,161600,162400,159900,163300,168700,175300,178e3,176200,175400,165400,162600,162400,173e3,177e3,176700,176200,176900,185600,186100,184500,181400,184700,178500,182100,183800,195100,190800,202e3,199e3,198300,201900,215200,226e3,212200,209300,202600,195100,196600,207900,225700,225300,219300,220100,211100,213800,216900,233500,238e3,235800,235700,238400,236500,239500,234200,232300,224500,215900,231800,230900,247800,230500,229100,223900,239200,241500,246e3,229900,233100,229500,245e3,246300,
50763,Arlington,Texas,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150400,158300,159900,159400,157700,159100,161e3,160700,163700,168200,17e4,172400,169400,169800,168200,170500,170900,173500,177900,178800,179500,186e3,187400,188e3,181300,182900,184e3,185700,187300,187700,190500,189800,192e3,194100,196800,199200,197400,196500,196300,197800,203400,204700,205800,204e3,202900,
44055,Baton Rouge,Louisiana,45,174100,167300,163800,159200,160600,157300,161300,164500,170400,166700,170900,175300,178100,170200,161800,162500,164300,161500,162700,160900,167300,166900,173900,175700,179300,177e3,168300,164900,161600,164500,166600,170800,179500,183200,182800,183e3,179e3,177300,169600,168100,163300,158400,15e4,146900,145400,151500,158300,164800,159100,154800,151500,155900,161200,160600,165e3,160700,166800,161700,164e3,163700,167800,168700,163800,162600,160600,161400,159200,156400,153900,162700,163600,164700,159e3,158100,159900,157600,156300,155200,157300,161e3,162e3,165600,171100,182100,175600,171200,164600,172600,172500,17e4,165e3,164e3,166100,168100,170600,170400,171200,175600,174900,175e3,175e3,178400,183800,183e3,180300,170400,166500,163700,167200,167400,169500,169800,174400,175800,178500,182700,187300,190700,192700,191e3,183800,178800,173200,173900,169600,172e3,172400,171700,174200,176700,181800,
7929,Wichita,Kansas,46,109800,111900,116700,117900,122200,121700,122300,119500,117700,120700,119400,119400,112300,115800,115900,118600,117700,118300,117500,114700,113400,112800,115900,115e3,118e3,118700,122600,119e3,116500,117300,119600,121900,121600,123500,125300,122600,120400,118100,117600,118700,120500,122200,123500,124200,123800,126300,118700,117900,113600,119e3,118800,118700,119800,121400,123600,125400,125100,126300,122100,120500,118500,117900,119200,119700,122700,123700,121200,116400,112900,115e3,119900,123200,120700,118500,117600,118100,119700,119900,122900,124900,125800,125500,124800,129200,131400,132700,131300,130400,129300,128500,128300,127200,128300,130700,13e4,128600,127e3,131300,133200,134600,133800,131200,133500,135100,138900,143100,142900,140900,129900,13e4,129600,135200,134200,137200,136100,137400,136300,135e3,135e3,132900,133700,134900,136800,140700,140500,141500,141900,140900,141300,143900,148900,
25428,Knoxville,Tennessee,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140700,137900,140100,140700,140600,140400,144300,147300,147500,144500,141400,134700,132900,133400,142700,143300,147500,148500,148400,143600,141700,139700,143500,140400,148700,148600,149600,147400,149400,151900,148900,148700,149900,150200,148900,152800,153700,152100,150400,149200,148700,147200,150500,151600,152200,151800,154200,154100,153900,155300,154700,155700,154300,156300,158100,160800,163100,169800,171e3,175600,178200,179600,175800,168900,166100,167200,164100,167600,168500,179500,187400,194400,
41176,Tampa,Florida,48,188100,179600,165700,167100,163700,154400,147300,144700,138100,124300,105e3,100600,92600,94200,83900,91600,95700,103700,103200,104100,109700,109300,105600,98100,87400,87400,91600,98600,96900,90200,85e3,82100,78200,76200,72600,69700,67100,66100,70200,73e3,78900,79700,82100,82300,80400,84400,82300,88500,84600,88400,85e3,91200,98e3,107700,108e3,102700,105100,112100,111600,102800,105e3,113400,121800,118500,120500,134300,134700,139900,129700,132200,127700,123900,123800,121400,123100,123300,128700,131200,132900,133300,131100,131e3,129100,136300,137200,143900,143e3,146700,146500,149700,155100,157100,160700,161e3,166400,177100,178600,185e3,184800,190300,187600,182900,182200,183900,183800,184300,181600,197200,198100,199500,189900,191500,192800,193500,192100,191600,194300,199600,211300,227700,233300,231600,214700,213100,210800,208600,209e3,210500,216500,228600,23e4,
16846,Aurora,Colorado,49,133600,127900,130100,129300,131e3,131300,132300,132600,131800,128800,125100,122500,124400,127600,126800,128600,131300,139800,143500,146300,148400,146600,143200,137400,141400,143200,146500,142900,139500,135600,133900,132200,133300,132900,136200,131900,130300,127100,129200,129100,129400,129100,131300,132100,132800,131300,134e3,136900,141e3,148500,151900,156600,154900,157400,156500,161200,164100,167200,166600,167500,172100,174800,177400,179e3,181200,184800,186900,188800,188200,187100,185600,186e3,190100,196900,200300,201100,201100,204200,207900,208100,208200,208800,210800,214500,216400,220400,223600,228400,231800,233400,234200,235700,239500,242900,248400,252500,254400,253e3,254e3,255800,258100,257500,260200,264800,270200,274400,277500,280500,280200,280400,28e4,282800,285300,288700,290100,294200,298500,304700,310100,315600,316900,315400,312500,315500,317e3,318600,316300,321100,325400,328600,331300,338900
47401,Riverside,California,50,369800,356400,332200,302100,290600,278200,275600,259300,244700,225e3,213600,206700,193700,181700,173900,170600,169800,172400,176100,179e3,185800,188900,193700,195500,195700,197200,196700,199e3,196400,193300,197200,198500,198200,194900,195e3,198900,199e3,196800,192700,187200,184700,186e3,192900,197800,193800,190600,198800,202200,203e3,194e3,193e3,199900,203800,211700,213400,216600,222100,226200,233600,236600,243400,245400,25e4,251900,26e4,264500,271400,272100,281800,279700,287700,279700,284800,286200,291e3,295800,294100,302e3,305200,306600,302500,302500,305e3,310800,310400,311600,308100,310300,313700,317600,318200,322500,328e3,332600,330600,329600,328700,333e3,336100,338200,335500,334600,334700,341400,343900,347500,346300,350800,354300,358100,361e3,362700,367e3,363500,365400,365300,372e3,378e3,389200,400400,398100,399300,399500,401200,396300,391200,400200,404300,403600,399600,404400,409100
3506,Bakersfield,California,51,228500,217300,209500,200700,192900,184400,177500,171300,165700,161800,156e3,149100,137e3,128900,124e3,126300,128800,132300,134300,136800,140900,139e3,139300,136500,137900,137500,137400,135900,136100,136500,135600,134400,132400,134100,134800,134e3,132500,128e3,128900,127700,132100,132500,133300,133200,132900,135500,135800,131900,132700,132900,136700,134400,133600,138200,144e3,153100,157100,161200,165700,167400,172e3,170600,178e3,180800,186300,189400,190700,192300,192100,197400,198300,198200,197e3,198900,201200,201300,204900,205800,208300,205600,205300,203e3,204100,207400,205700,208300,211200,210800,211200,210500,213300,209200,207600,211300,214600,216800,217100,216200,213500,214300,216200,216700,216200,220400,225700,229400,229500,228500,228700,229400,230900,232600,232800,234200,236900,239300,242600,244e3,249300,250300,247300,244e3,242600,242400,241e3,242100,244600,247500,247400,248100,250700,
26529,Pittsburgh,Pennsylvania,52,71200,75600,77700,80700,81600,81800,78700,76800,73800,68300,65800,61900,65300,63400,68800,71700,83600,88600,95100,93200,95300,91e3,89200,9e4,92200,95400,93500,95900,92900,94300,91300,89900,93300,90400,96800,89900,87200,81e3,87e3,94500,100200,97400,95500,90700,87300,85900,86800,86600,88e3,96100,103e3,106200,105e3,104e3,107900,113300,110100,110200,102700,102500,98800,101900,108400,110700,111400,112700,111e3,107300,107800,109200,111800,112600,115e3,116e3,112800,116300,119e3,119400,119700,124100,120600,119600,114300,121800,123700,124800,124300,124500,127300,129800,133300,131400,128400,122900,128100,137400,139800,136500,13e4,129200,131400,132900,128700,135600,135700,146400,142e3,142400,137200,135800,139300,140800,138800,136400,137300,14e4,143600,146600,15e4,155100,160500,161100,153900,149600,148600,150700,148200,153100,155200,156e3,,
16764,Anaheim,California,53,431500,428100,411500,400300,382100,370700,359100,356300,346900,339600,329100,333700,335600,334200,324400,323800,332e3,336800,336600,342e3,354100,366600,365300,368900,365900,365200,357700,350700,353900,349800,355400,354200,350600,348200,337700,356600,352500,352800,334600,334100,338900,336400,334300,334600,335500,339800,333e3,336700,335200,340100,337400,337700,340800,343200,346100,352500,364800,380900,382100,389800,395200,410700,415700,422e3,422600,423e3,422800,423900,425900,429600,433400,443300,442100,443100,440100,441100,444400,451200,458600,461900,458200,455100,455400,458500,472100,473700,473900,463500,471400,476700,480400,482200,487800,495600,500900,514800,518600,518100,514100,514100,514700,511500,508e3,507700,506800,514600,509e3,511800,524700,538e3,539600,534400,534600,536200,537900,543600,556e3,553700,552900,558500,578700,590900,585900,580200,582900,588100,584600,582500,576600,570200,569300,583100
47568,Santa Ana,California,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,279400,283500,270900,271400,280900,285400,278200,259900,257500,252200,263500,261600,262200,254300,262400,264700,266300,273300,280600,285100,275600,265400,259200,257100,259400,273900,285800,305800,306400,304300,301e3,309300,317900,325100,328500,340800,346300,352800,353800,349100,348600,350900,353200,366400,374500,376200,367300,367600,372800,372300,376400,384800,390100,406400,415200,414e3,401800,397400,405200,390700,392800,395600,405200,415700,419800,420200,411400,406e3,410500,421400,422900,417e3,413800,416600,489100,489600,489500,442400,440900,445100,432300,437400,446700,458e3,459900,461400,457700,460200,466500,470100,482300,490800,5e5,500500,493e3,490400,489500,494100,515700,532800,533900,511500,506500,503900,504800
4174,Columbia,South Carolina,55,133e3,135400,134800,125900,126100,124800,124700,123400,125200,124700,124800,124700,128500,126600,119e3,114e3,114100,121700,124700,130100,127300,128e3,124100,126e3,125100,123600,119400,117200,116500,118200,118500,119900,124e3,126300,127400,120900,124400,120800,122300,114400,140800,137900,136e3,110500,110900,113400,107300,110700,111400,110100,105400,104100,112600,113300,116800,108800,103200,100300,104e3,120900,118500,120400,110700,113800,111500,11e4,108500,108800,108200,108400,100300,100700,101200,109200,109500,114400,116e3,114700,110400,109200,112500,114900,116800,117600,122400,121500,120300,114e3,113800,114500,116500,121700,121e3,119600,116500,124300,124800,124600,118100,117900,119700,119700,119400,119800,118100,119900,113300,115400,118400,124600,124400,116300,117100,119700,126200,124700,127200,125700,136900,139200,145200,135400,130100,123e3,122200,122900,131500,134500,136400,136200,137300,
32172,Islip,New York,56,384200,382200,385200,390700,383200,371300,351400,340200,338700,338e3,344300,345200,339700,332700,333900,332900,335800,334500,332400,324500,307900,315800,319500,323600,310300,301700,303e3,310400,317400,299700,284e3,265300,279500,286900,306300,285400,269300,259100,286200,297100,284100,273100,274800,288600,287500,29e4,284900,271500,269900,263900,276300,282600,299200,301700,290500,289e3,294200,306600,301100,3e5,297e3,300500,296100,299e3,296300,301300,293400,294e3,292800,299200,302e3,307700,298500,302e3,293900,298600,300300,300700,307300,294800,294700,295800,313300,312400,315400,304e3,314800,315300,312200,306300,305600,315e3,320900,317300,314400,308700,309e3,305900,306300,312700,320600,328800,328e3,334800,331100,332700,327500,327700,329e3,333100,338800,335700,334900,329500,336e3,336300,340300,342200,346e3,348200,347900,353100,365200,372200,372500,370800,369600,366100,355100,350200,,
